2458042.625000000, A.D. 2017-Oct-16 03:00:00.0000, -2.332970914813612E+08,  7.702187782493939E+07,  4.159358245389857E+07,
2458042.666666667, A.D. 2017-Oct-16 04:00:00.0000, -2.333240832752790E+08,  7.695403321153827E+07,  4.156319156662752E+07,
2458042.708333333, A.D. 2017-Oct-16 05:00:00.0000, -2.333510491000763E+08,  7.688618013030422E+07,  4.153279609443454E+07,
2458042.750000000, A.D. 2017-Oct-16 06:00:00.0000, -2.333779889526439E+08,  7.681831858866735E+07,  4.150239604066329E+07,
2458042.791666667, A.D. 2017-Oct-16 07:00:00.0000, -2.334049028298236E+08,  7.675044859405579E+07,  4.147199140862954E+07,
2458042.833333333, A.D. 2017-Oct-16 08:00:00.0000, -2.334317907284133E+08,  7.668257015393150E+07,  4.144158220164157E+07,
2458042.875000000, A.D. 2017-Oct-16 09:00:00.0000, -2.334586526451936E+08,  7.661468327581157E+07,  4.141116842302529E+07,
2458042.916666667, A.D. 2017-Oct-16 10:00:00.0000, -2.334854885769757E+08,  7.654678796725990E+07,  4.138075007614531E+07,
2458042.958333333, A.D. 2017-Oct-16 11:00:00.0000, -2.335122985206309E+08,  7.647888423584169E+07,  4.135032716439802E+07,
2458043.000000000, A.D. 2017-Oct-16 12:00:00.0000, -2.335390824730831E+08,  7.641097208907561E+07,  4.131989969118304E+07,
2458043.041666667, A.D. 2017-Oct-16 13:00:00.0000, -2.335658404312591E+08,  7.634305153442237E+07,  4.128946765987143E+07,
2458043.083333333, A.D. 2017-Oct-16 14:00:00.0000, -2.335925723920500E+08,  7.627512257931332E+07,  4.125903107379928E+07,
2458043.125000000, A.D. 2017-Oct-16 15:00:00.0000, -2.336192783522971E+08,  7.620718523119013E+07,  4.122858993628029E+07,
2458043.166666667, A.D. 2017-Oct-16 16:00:00.0000, -2.336459583088038E+08,  7.613923949753885E+07,  4.119814425062928E+07,
2458043.208333333, A.D. 2017-Oct-16 17:00:00.0000, -2.336726122583728E+08,  7.607128538590139E+07,  4.116769402018788E+07,
2458043.250000000, A.D. 2017-Oct-16 18:00:00.0000, -2.336992401978498E+08,  7.600332290385431E+07,  4.113723924833698E+07,
2458043.291666667, A.D. 2017-Oct-16 19:00:00.0000, -2.337258421241446E+08,  7.593535205895627E+07,  4.110677993848155E+07,
2458043.333333333, A.D. 2017-Oct-16 20:00:00.0000, -2.337524180342037E+08,  7.586737285871017E+07,  4.107631609401681E+07,
2458043.375000000, A.D. 2017-Oct-16 21:00:00.0000, -2.337789679249614E+08,  7.579938531056753E+07,  4.104584771830454E+07,
2458043.416666667, A.D. 2017-Oct-16 22:00:00.0000, -2.338054917933077E+08,  7.573138942196409E+07,  4.101537481467383E+07,
2458043.458333333, A.D. 2017-Oct-16 23:00:00.0000, -2.338319896360835E+08,  7.566338520035926E+07,  4.098489738643868E+07,
2458043.500000000, A.D. 2017-Oct-17 00:00:00.0000, -2.338584614501029E+08,  7.559537265326369E+07,  4.095441543692341E+07,
2458043.541666667, A.D. 2017-Oct-17 01:00:00.0000, -2.338849072321945E+08,  7.552735178824127E+07,  4.092392896948592E+07,
2458043.583333333, A.D. 2017-Oct-17 02:00:00.0000, -2.339113269792414E+08,  7.545932261287372E+07,  4.089343798752114E+07,
2458043.625000000, A.D. 2017-Oct-17 03:00:00.0000, -2.339377206881872E+08,  7.539128513470836E+07,  4.086294249443759E+07,
2458043.666666667, A.D. 2017-Oct-17 04:00:00.0000, -2.339640883559940E+08,  7.532323936123310E+07,  4.083244249362281E+07,
2458043.708333333, A.D. 2017-Oct-17 05:00:00.0000, -2.339904299795987E+08,  7.525518529989487E+07,  4.080193798842908E+07,
2458043.750000000, A.D. 2017-Oct-17 06:00:00.0000, -2.340167455558881E+08,  7.518712295813927E+07,  4.077142898218022E+07,
2458043.791666667, A.D. 2017-Oct-17 07:00:00.0000, -2.340430350817055E+08,  7.511905234344722E+07,  4.074091547819372E+07,
2458043.833333333, A.D. 2017-Oct-17 08:00:00.0000, -2.340692985538799E+08,  7.505097346335489E+07,  4.071039747980626E+07,
2458043.875000000, A.D. 2017-Oct-17 09:00:00.0000, -2.340955359692698E+08,  7.498288632544480E+07,  4.067987499039257E+07,
2458043.916666667, A.D. 2017-Oct-17 10:00:00.0000, -2.341217473247972E+08,  7.491479093729779E+07,  4.064934801335913E+07,
2458043.958333333, A.D. 2017-Oct-17 11:00:00.0000, -2.341479326174321E+08,  7.484668730644803E+07,  4.061881655211357E+07,
2458044.000000000, A.D. 2017-Oct-17 12:00:00.0000, -2.341740918441483E+08,  7.477857544037093E+07,  4.058828061003471E+07,
2458044.041666667, A.D. 2017-Oct-17 13:00:00.0000, -2.342002250018813E+08,  7.471045534651524E+07,  4.055774019046640E+07,
2458044.083333333, A.D. 2017-Oct-17 14:00:00.0000, -2.342263320875165E+08,  7.464232703234184E+07,  4.052719529673112E+07,
2458044.125000000, A.D. 2017-Oct-17 15:00:00.0000, -2.342524130979032E+08,  7.457419050535564E+07,  4.049664593215299E+07,
2458044.166666667, A.D. 2017-Oct-17 16:00:00.0000, -2.342784680298910E+08,  7.450604577311917E+07,  4.046609210008451E+07,
2458044.208333333, A.D. 2017-Oct-17 17:00:00.0000, -2.343044968803745E+08,  7.443789284322625E+07,  4.043553380391673E+07,
2458044.250000000, A.D. 2017-Oct-17 18:00:00.0000, -2.343304996463123E+08,  7.436973172325276E+07,  4.040497104706465E+07,
2458044.291666667, A.D. 2017-Oct-17 19:00:00.0000, -2.343564763246975E+08,  7.430156242071676E+07,  4.037440383293146E+07,
2458044.333333333, A.D. 2017-Oct-17 20:00:00.0000, -2.343824269125096E+08,  7.423338494308665E+07,  4.034383216488699E+07,
2458044.375000000, A.D. 2017-Oct-17 21:00:00.0000, -2.344083514066833E+08,  7.416519929781656E+07,  4.031325604626895E+07,
2458044.416666667, A.D. 2017-Oct-17 22:00:00.0000, -2.344342498041047E+08,  7.409700549238567E+07,  4.028267548040070E+07,
2458044.458333333, A.D. 2017-Oct-17 23:00:00.0000, -2.344601221016347E+08,  7.402880353432508E+07,  4.025209047061727E+07,
2458044.500000000, A.D. 2017-Oct-18 00:00:00.0000, -2.344859682961498E+08,  7.396059343121834E+07,  4.022150102028751E+07,
2458044.541666667, A.D. 2017-Oct-18 01:00:00.0000, -2.345117883845836E+08,  7.389237519066492E+07,  4.019090713281747E+07,
2458044.583333333, A.D. 2017-Oct-18 02:00:00.0000, -2.345375823639276E+08,  7.382414882022819E+07,  4.016030881162491E+07,
2458044.625000000, A.D. 2017-Oct-18 03:00:00.0000, -2.345633502311920E+08,  7.375591432741161E+07,  4.012970606010606E+07,
2458044.666666667, A.D. 2017-Oct-18 04:00:00.0000, -2.345890919833587E+08,  7.368767171967934E+07,  4.009909888162138E+07,
2458044.708333333, A.D. 2017-Oct-18 05:00:00.0000, -2.346148076173604E+08,  7.361942100449520E+07,  4.006848727950383E+07,
2458044.750000000, A.D. 2017-Oct-18 06:00:00.0000, -2.346404971300867E+08,  7.355116218935974E+07,  4.003787125708074E+07,
2458044.791666667, A.D. 2017-Oct-18 07:00:00.0000, -2.346661605184141E+08,  7.348289528182930E+07,  4.000725081769972E+07,
2458044.833333333, A.D. 2017-Oct-18 08:00:00.0000, -2.346917977792511E+08,  7.341462028950362E+07,  3.997662596474615E+07,
2458044.875000000, A.D. 2017-Oct-18 09:00:00.0000, -2.347174089095693E+08,  7.334633721998091E+07,  3.994599670163719E+07,
2458044.916666667, A.D. 2017-Oct-18 10:00:00.0000, -2.347429939063876E+08,  7.327804608080901E+07,  3.991536303178863E+07,
2458044.958333333, A.D. 2017-Oct-18 11:00:00.0000, -2.347685527667262E+08,  7.320974687947989E+07,  3.988472495858777E+07,
2458045.000000000, A.D. 2017-Oct-18 12:00:00.0000, -2.347940854875656E+08,  7.314143962345815E+07,  3.985408248538599E+07,
2458045.041666667, A.D. 2017-Oct-18 13:00:00.0000, -2.348195920658370E+08,  7.307312432022290E+07,  3.982343561551448E+07,
2458045.083333333, A.D. 2017-Oct-18 14:00:00.0000, -2.348450724984362E+08,  7.300480097729871E+07,  3.979278435230766E+07,
2458045.125000000, A.D. 2017-Oct-18 15:00:00.0000, -2.348705267822601E+08,  7.293646960226658E+07,  3.976212869912772E+07,
2458045.166666667, A.D. 2017-Oct-18 16:00:00.0000, -2.348959549142534E+08,  7.286813020273809E+07,  3.973146865937675E+07,
2458045.208333333, A.D. 2017-Oct-18 17:00:00.0000, -2.349213568914223E+08,  7.279978278630412E+07,  3.970080423647813E+07,
2458045.250000000, A.D. 2017-Oct-18 18:00:00.0000, -2.349467327108081E+08,  7.273142736049771E+07,  3.967013543384361E+07,
2458045.291666667, A.D. 2017-Oct-18 19:00:00.0000, -2.349720823694351E+08,  7.266306393280332E+07,  3.963946225485031E+07,
2458045.333333333, A.D. 2017-Oct-18 20:00:00.0000, -2.349974058642823E+08,  7.259469251069301E+07,  3.960878470284396E+07,
2458045.375000000, A.D. 2017-Oct-18 21:00:00.0000, -2.350227031922811E+08,  7.252631310166460E+07,  3.957810278115689E+07,
2458045.416666667, A.D. 2017-Oct-18 22:00:00.0000, -2.350479743503380E+08,  7.245792571326958E+07,  3.954741649313415E+07,
2458045.458333333, A.D. 2017-Oct-18 23:00:00.0000, -2.350732193353781E+08,  7.238953035311019E+07,  3.951672584215526E+07,
2458045.500000000, A.D. 2017-Oct-19 00:00:00.0000, -2.350984381443836E+08,  7.232112702880397E+07,  3.948603083163664E+07,
2458045.541666667, A.D. 2017-Oct-19 01:00:00.0000, -2.351236307743944E+08,  7.225271574792951E+07,  3.945533146500487E+07,
2458045.583333333, A.D. 2017-Oct-19 02:00:00.0000, -2.351487972224668E+08,  7.218429651800650E+07,  3.942462774566436E+07,
2458045.625000000, A.D. 2017-Oct-19 03:00:00.0000, -2.351739374856279E+08,  7.211586934651621E+07,  3.939391967698367E+07,
2458045.666666667, A.D. 2017-Oct-19 04:00:00.0000, -2.351990515608552E+08,  7.204743424094152E+07,  3.936320726230458E+07,
2458045.708333333, A.D. 2017-Oct-19 05:00:00.0000, -2.352241394450839E+08,  7.197899120880295E+07,  3.933249050496435E+07,
2458045.750000000, A.D. 2017-Oct-19 06:00:00.0000, -2.352492011352379E+08,  7.191054025767697E+07,  3.930176940832128E+07,
2458045.791666667, A.D. 2017-Oct-19 07:00:00.0000, -2.352742366282753E+08,  7.184208139518271E+07,  3.927104397577238E+07,
2458045.833333333, A.D. 2017-Oct-19 08:00:00.0000, -2.352992459212168E+08,  7.177361462893476E+07,  3.924031421074453E+07,
2458045.875000000, A.D. 2017-Oct-19 09:00:00.0000, -2.353242290111304E+08,  7.170513996649674E+07,  3.920958011666307E+07,
2458045.916666667, A.D. 2017-Oct-19 10:00:00.0000, -2.353491858950821E+08,  7.163665741537647E+07,  3.917884169692310E+07,
2458045.958333333, A.D. 2017-Oct-19 11:00:00.0000, -2.353741165700990E+08,  7.156816698305622E+07,  3.914809895488501E+07,
2458046.000000000, A.D. 2017-Oct-19 12:00:00.0000, -2.353990210331574E+08,  7.149966867703387E+07,  3.911735189388896E+07,
2458046.041666667, A.D. 2017-Oct-19 13:00:00.0000, -2.354238992811998E+08,  7.143116250485377E+07,  3.908660051727952E+07,
2458046.083333333, A.D. 2017-Oct-19 14:00:00.0000, -2.354487513111727E+08,  7.136264847411545E+07,  3.905584482843000E+07,
2458046.125000000, A.D. 2017-Oct-19 15:00:00.0000, -2.354735771200698E+08,  7.129412659244891E+07,  3.902508483075325E+07,
2458046.166666667, A.D. 2017-Oct-19 16:00:00.0000, -2.354983767049480E+08,  7.122559686745934E+07,  3.899432052768215E+07,
2458046.208333333, A.D. 2017-Oct-19 17:00:00.0000, -2.355231500628954E+08,  7.115705930669565E+07,  3.896355192263670E+07,
2458046.250000000, A.D. 2017-Oct-19 18:00:00.0000, -2.355478971909828E+08,  7.108851391765702E+07,  3.893277901900165E+07,
2458046.291666667, A.D. 2017-Oct-19 19:00:00.0000, -2.355726180862346E+08,  7.101996070783292E+07,  3.890200182013095E+07,
2458046.333333333, A.D. 2017-Oct-19 20:00:00.0000, -2.355973127456278E+08,  7.095139968474051E+07,  3.887122032936640E+07,
2458046.375000000, A.D. 2017-Oct-19 21:00:00.0000, -2.356219811661157E+08,  7.088283085594948E+07,  3.884043455006240E+07,
2458046.416666667, A.D. 2017-Oct-19 22:00:00.0000, -2.356466233446723E+08,  7.081425422908141E+07,  3.880964448560957E+07,
2458046.458333333, A.D. 2017-Oct-19 23:00:00.0000, -2.356712392783287E+08,  7.074566981176931E+07,  3.877885013943357E+07,
2458046.500000000, A.D. 2017-Oct-20 00:00:00.0000, -2.356958289641739E+08,  7.067707761160752E+07,  3.874805151497028E+07,
2458046.541666667, A.D. 2017-Oct-20 01:00:00.0000, -2.357203923993098E+08,  7.060847763613045E+07,  3.871724861563134E+07,
2458046.583333333, A.D. 2017-Oct-20 02:00:00.0000, -2.357449295808085E+08,  7.053986989283611E+07,  3.868644144479290E+07,
2458046.625000000, A.D. 2017-Oct-20 03:00:00.0000, -2.357694405056923E+08,  7.047125438922550E+07,  3.865563000580523E+07,
2458046.666666667, A.D. 2017-Oct-20 04:00:00.0000, -2.357939251709416E+08,  7.040263113283879E+07,  3.862481430201481E+07,
2458046.708333333, A.D. 2017-Oct-20 05:00:00.0000, -2.358183835735275E+08,  7.033400013127211E+07,  3.859399433679046E+07,
2458046.750000000, A.D. 2017-Oct-20 06:00:00.0000, -2.358428157104565E+08,  7.026536139216340E+07,  3.856317011353962E+07,
2458046.791666667, A.D. 2017-Oct-20 07:00:00.0000, -2.358672215787987E+08,  7.019671492314351E+07,  3.853234163569918E+07,
2458046.833333333, A.D. 2017-Oct-20 08:00:00.0000, -2.358916011756692E+08,  7.012806073179199E+07,  3.850150890670293E+07,
2458046.875000000, A.D. 2017-Oct-20 09:00:00.0000, -2.359159544981802E+08,  7.005939882563266E+07,  3.847067192995398E+07,
2458046.916666667, A.D. 2017-Oct-20 10:00:00.0000, -2.359402815434034E+08,  6.999072921216591E+07,  3.843983070882101E+07,
2458046.958333333, A.D. 2017-Oct-20 11:00:00.0000, -2.359645823083605E+08,  6.992205189890870E+07,  3.840898524665341E+07,
2458047.000000000, A.D. 2017-Oct-20 12:00:00.0000, -2.359888567900406E+08,  6.985336689342564E+07,  3.837813554680596E+07,
2458047.041666667, A.D. 2017-Oct-20 13:00:00.0000, -2.360131049854383E+08,  6.978467420333666E+07,  3.834728161266337E+07,
2458047.083333333, A.D. 2017-Oct-20 14:00:00.0000, -2.360373268915969E+08,  6.971597383628884E+07,  3.831642344764885E+07,
2458047.125000000, A.D. 2017-Oct-20 15:00:00.0000, -2.360615225056233E+08,  6.964726579990435E+07,  3.828556105520573E+07,
2458047.166666667, A.D. 2017-Oct-20 16:00:00.0000, -2.360856918246528E+08,  6.957855010174668E+07,  3.825469443876193E+07,
2458047.208333333, A.D. 2017-Oct-20 17:00:00.0000, -2.361098348458031E+08,  6.950982674933226E+07,  3.822382360171116E+07,
2458047.250000000, A.D. 2017-Oct-20 18:00:00.0000, -2.361339515661437E+08,  6.944109575016809E+07,  3.819294854741558E+07,
2458047.291666667, A.D. 2017-Oct-20 19:00:00.0000, -2.361580419826977E+08,  6.937235711179028E+07,  3.816206927922646E+07,
2458047.333333333, A.D. 2017-Oct-20 20:00:00.0000, -2.361821060924671E+08,  6.930361084178822E+07,  3.813118580050929E+07,
2458047.375000000, A.D. 2017-Oct-20 21:00:00.0000, -2.362061438924740E+08,  6.923485694780214E+07,  3.810029811466509E+07,
2458047.416666667, A.D. 2017-Oct-20 22:00:00.0000, -2.362301553798010E+08,  6.916609543748130E+07,  3.806940622513035E+07,
2458047.458333333, A.D. 2017-Oct-20 23:00:00.0000, -2.362541405515848E+08,  6.909732631843510E+07,  3.803851013534933E+07,
2458047.500000000, A.D. 2017-Oct-21 00:00:00.0000, -2.362780994049756E+08,  6.902854959821235E+07,  3.800760984874185E+07,
2458047.541666667, A.D. 2017-Oct-21 01:00:00.0000, -2.363020319370906E+08,  6.895976528432748E+07,  3.797670536869183E+07,
2458047.583333333, A.D. 2017-Oct-21 02:00:00.0000, -2.363259381449976E+08,  6.889097338429977E+07,  3.794579669855808E+07,
2458047.625000000, A.D. 2017-Oct-21 03:00:00.0000, -2.363498180257232E+08,  6.882217390568736E+07,  3.791488384169620E+07,
2458047.666666667, A.D. 2017-Oct-21 04:00:00.0000, -2.363736715762861E+08,  6.875336685610625E+07,  3.788396680148549E+07,
2458047.708333333, A.D. 2017-Oct-21 05:00:00.0000, -2.363974987937420E+08,  6.868455224321118E+07,  3.785304558134350E+07,
2458047.750000000, A.D. 2017-Oct-21 06:00:00.0000, -2.364212996752103E+08,  6.861573007464953E+07,  3.782212018471690E+07,
2458047.791666667, A.D. 2017-Oct-21 07:00:00.0000, -2.364450742178536E+08,  6.854690035801505E+07,  3.779119061504725E+07,
2458047.833333333, A.D. 2017-Oct-21 08:00:00.0000, -2.364688224188298E+08,  6.847806310084721E+07,  3.776025687574520E+07,
2458047.875000000, A.D. 2017-Oct-21 09:00:00.0000, -2.364925442752555E+08,  6.840921831066366E+07,  3.772931897018731E+07,
2458047.916666667, A.D. 2017-Oct-21 10:00:00.0000, -2.365162397841971E+08,  6.834036599500014E+07,  3.769837690173160E+07,
2458047.958333333, A.D. 2017-Oct-21 11:00:00.0000, -2.365399089426899E+08,  6.827150616144100E+07,  3.766743067374271E+07,
2458048.000000000, A.D. 2017-Oct-21 12:00:00.0000, -2.365635517477759E+08,  6.820263881762557E+07,  3.763648028961572E+07,
2458048.041666667, A.D. 2017-Oct-21 13:00:00.0000, -2.365871681965483E+08,  6.813376397121881E+07,  3.760552575278462E+07,
2458048.083333333, A.D. 2017-Oct-21 14:00:00.0000, -2.366107582861619E+08,  6.806488162985887E+07,  3.757456706670167E+07,
2458048.125000000, A.D. 2017-Oct-21 15:00:00.0000, -2.366343220137997E+08,  6.799599180112472E+07,  3.754360423480333E+07,
2458048.166666667, A.D. 2017-Oct-21 16:00:00.0000, -2.366578593766242E+08,  6.792709449254972E+07,  3.751263726049102E+07,
2458048.208333333, A.D. 2017-Oct-21 17:00:00.0000, -2.366813703717506E+08,  6.785818971165910E+07,  3.748166614713576E+07,
2458048.250000000, A.D. 2017-Oct-21 18:00:00.0000, -2.367048549962474E+08,  6.778927746600886E+07,  3.745069089809831E+07,
2458048.291666667, A.D. 2017-Oct-21 19:00:00.0000, -2.367283132471636E+08,  6.772035776320884E+07,  3.741971151675486E+07,
2458048.333333333, A.D. 2017-Oct-21 20:00:00.0000, -2.367517451215710E+08,  6.765143061091746E+07,  3.738872800651733E+07,
2458048.375000000, A.D. 2017-Oct-21 21:00:00.0000, -2.367751506166017E+08,  6.758249601680237E+07,  3.735774037083319E+07,
2458048.416666667, A.D. 2017-Oct-21 22:00:00.0000, -2.367985297294420E+08,  6.751355398848721E+07,  3.732674861315550E+07,
2458048.458333333, A.D. 2017-Oct-21 23:00:00.0000, -2.368218824572890E+08,  6.744460453353766E+07,  3.729575273691285E+07,
2458048.500000000, A.D. 2017-Oct-22 00:00:00.0000, -2.368452087973059E+08,  6.737564765948407E+07,  3.726475274549702E+07,
2458048.541666667, A.D. 2017-Oct-22 01:00:00.0000, -2.368685087466063E+08,  6.730668337386411E+07,  3.723374864227580E+07,
2458048.583333333, A.D. 2017-Oct-22 02:00:00.0000, -2.368917823022642E+08,  6.723771168425588E+07,  3.720274043061530E+07,
2458048.625000000, A.D. 2017-Oct-22 03:00:00.0000, -2.369150294613458E+08,  6.716873259829384E+07,  3.717172811390477E+07,
2458048.666666667, A.D. 2017-Oct-22 04:00:00.0000, -2.369382502209578E+08,  6.709974612365109E+07,  3.714071169557332E+07,
2458048.708333333, A.D. 2017-Oct-22 05:00:00.0000, -2.369614445782686E+08,  6.703075226798996E+07,  3.710969117907654E+07,
2458048.750000000, A.D. 2017-Oct-22 06:00:00.0000, -2.369846125304904E+08,  6.696175103891898E+07,  3.707866656786505E+07,
2458048.791666667, A.D. 2017-Oct-22 07:00:00.0000, -2.370077540748270E+08,  6.689274244399287E+07,  3.704763786535691E+07,
2458048.833333333, A.D. 2017-Oct-22 08:00:00.0000, -2.370308692084402E+08,  6.682372649074611E+07,  3.701660507493656E+07,
2458048.875000000, A.D. 2017-Oct-22 09:00:00.0000, -2.370539579284428E+08,  6.675470318673235E+07,  3.698556819997085E+07,
2458048.916666667, A.D. 2017-Oct-22 10:00:00.0000, -2.370770202319160E+08,  6.668567253955527E+07,  3.695452724383402E+07,
2458048.958333333, A.D. 2017-Oct-22 11:00:00.0000, -2.371000561159510E+08,  6.661663455687241E+07,  3.692348220993161E+07,
2458049.000000000, A.D. 2017-Oct-22 12:00:00.0000, -2.371230655776898E+08,  6.654758924636613E+07,  3.689243310170768E+07,
2458049.041666667, A.D. 2017-Oct-22 13:00:00.0000, -2.371460486143365E+08,  6.647853661568906E+07,  3.686137992262329E+07,
2458049.083333333, A.D. 2017-Oct-22 14:00:00.0000, -2.371690052231208E+08,  6.640947667243539E+07,  3.683032267612264E+07,
2458049.125000000, A.D. 2017-Oct-22 15:00:00.0000, -2.371919354012506E+08,  6.634040942415437E+07,  3.679926136561462E+07,
2458049.166666667, A.D. 2017-Oct-22 16:00:00.0000, -2.372148391458857E+08,  6.627133487838922E+07,  3.676819599447837E+07,
2458049.208333333, A.D. 2017-Oct-22 17:00:00.0000, -2.372377164541402E+08,  6.620225304271504E+07,  3.673712656608372E+07,
2458049.250000000, A.D. 2017-Oct-22 18:00:00.0000, -2.372605673231095E+08,  6.613316392476132E+07,  3.670605308381688E+07,
2458049.291666667, A.D. 2017-Oct-22 19:00:00.0000, -2.372833917499145E+08,  6.606406753220593E+07,  3.667497555110083E+07,
2458049.333333333, A.D. 2017-Oct-22 20:00:00.0000, -2.373061897317360E+08,  6.599496387273280E+07,  3.664389397139250E+07,
2458049.375000000, A.D. 2017-Oct-22 21:00:00.0000, -2.373289612658091E+08,  6.592585295398162E+07,  3.661280834815439E+07,
2458049.416666667, A.D. 2017-Oct-22 22:00:00.0000, -2.373517063493769E+08,  6.585673478353351E+07,  3.658171868482249E+07,
